"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"IDA only","IDX","Agricultural land (sq. km)","AG.LND.AGRI.K2","","5554970","5562460","5579010","5588940","5590960","5590010","5595510","5605380","5609550","5613695","5619360","5635760","5637350","5636370","5643010","5655260","5659280","5676390","5677145","5688610","5702010","5710936.00097656","5724208.00193787","5733957.99804688","5755963.99902344","5772524.00001526","5780473.00094604","5801792.00195313","5811689.9980545","5835483.99902344","5854255","6008377.00195313","6411688.99902344","6440291.00097656","6465582.99804688","6497765","6531647.00195313","6554858.99902344","6591969.00096893","6616426.00097656","6655461.20410204","6677602.80078173","6728588.69921923","6756248.09985399","6834391.20043993","6847153.79492998","6882474.99584913","6923433.18493605","6950632.68116713","6976497.00488329","7972131.27417803","8002813.35181475","8009642.11890459","8009197.5510335","8010587.95630693","8012221.6538167","","","",
"Isle of Man","IMN","Agricultural land (sq. km)","AG.LND.AGRI.K2","","325","325","322.000007629395","317.999992370605","320","310","311.000003814697","312.000007629395","316.000003814697","316.000003814697","316.000003814697","320","324.000015258789","327.999992370605","332.000007629395","337.000007629395","340.999984741211","345","349.000015258789","354.000015258789","357.999992370605","362.999992370605","365.999984741211","370","374.000015258789","379.000015258789","382.999992370605","387.000007629395","390.999984741211","395.999984741211","400","404.000015258789","407.999992370605","412.999992370605","417.000007629395","420.999984741211","425","430","434.000015258789","437.999992370605","442.000007629395","454.000015258789","457.700004577637","457.999992370605","461.100006103516","423.600006103516","421.199989318848","442.799987792969","434.199981689453","433.800010681152","426.100006103516","384.000015258789","387.999992370605","389.000015258789","404.000015258789","397.999992370605","","","",
"India","IND","Agricultural land (sq. km)","AG.LND.AGRI.K2","","1749520","1764820","1761540","1767120","1771770","1775300","1778070","1783640","1777920","1780520","1778170","1779460","1787510","1792820","1796940","1796490","1795910","1805920","1805800","1802720","1804010","1807710","1804620","1814520","1813400","1811920","1815430","1810910","1815010","1814130","1815860","1813050","1813820","1812910","1809450","1805890","1809810","1808740","1810210","1809750","1804870","1805600","1802490","1803750","1801260","1799060","1796200","1797570","1800680","1795730","1796700","1796420","1796980","1797210","1797210","1797210","","","",
"Not classified","INX","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Agricultural land (sq. km)","AG.LND.AGRI.K2","","56400","56470","56710","56660","56620","56350","56540","56740","56910","56670","56720","56820","56820","56920","57150","57170","57220","57270","57220","57270","57320","57270","57040","56960","57050","56940","56690","56630","56550","56490","44420","44130","44040","43900","43890","43410","44310","44160","44180","44120","44100","43730","43700","43050","43020","42600","42760","42001.0009765625","41890","45680","45550","45330","44770","44660","44300","44460","","","",
"Iran, Islamic Rep.","IRN","Agricultural land (sq. km)","AG.LND.AGRI.K2","","592710","592900","593500","594100","594700","594800","595500","596000","596700","597000","601540","608000","614810","609600","604400","599500","596930","588670","599080","577130","582800","588670","592100","595400","603700","607000","610300","618710","617000","615000","629970","637870","641520","641570","642080","644270","638320","647870","636870","628840","638230","640440","642650","644860","476310","478520","480730","466850","466861.9921875","465393.984375","463926.015625","462458.0078125","459540","459540","459540","459540","","","",
"Iraq","IRQ","Agricultural land (sq. km)","AG.LND.AGRI.K2","","88000","88550","89100","88650","89200","89250","89800","89850","89900","89930","89990","91600","91700","92800","92850","92850","92850","93890","94390","94390","94390","94500","94500","94500","94650","94800","94800","95300","92300","92300","96300","95500","98700","93500","91000","91000","86600","89000","87500","83000","84900","88400","86900","86900","93900","89900","91400","81900","78500","82200","85500","85685","88637.5","92690","93000","93000","","","",
"Iceland","ISL","Agricultural land (sq. km)","AG.LND.AGRI.K2","","21200","21200","21200","21200","21200","21200","21200","21200","21200","20010","19910","19810","19710","19600","19500","19400","19310","19210","19110","19000","19000","19000","19000","19000","19000","19000","19000","19000","19000","19010","19010","19010","19000","19000","18990","18970","18950","18910","18890","18890","18890","18870","18850","18840","18820","18810","18760","18760","18750","18740","18731.9995117188","18721.9995117188","18721.9995117188","18721.9995117188","18720","18720","","","",
"Israel","ISR","Agricultural land (sq. km)","AG.LND.AGRI.K2","","5110","5050","5220","5250","5140","5250","5250","5210","5230","5250","5270","5270","5370","5450","5400","5300","5310","5330","5330","5330","5380","5400","5530","5640","5750","5790","5770","5760","5750","5790","5780","5770","5770","5790","5730","5640","5630","5620","5590","5660","5610","5630","5510","5135","5145","5087.99987792969","5180.99975585938","5155.99975585938","5225.99975585938","5045","5170","5262.00012207031","5202.99987792969","5377.00012207031","5339.00024414063","5320","","","",
"Italy","ITA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","206830","206520","205100","204620","204400","204050","203790","203550","202270","201800","176490","175080","174820","175020","175170","175290","175010","175890","176080","175620","175510","175360","172600","172440","170950","170420","170120","168390","168500","168400","160540","159780","159100","157020","153330","153490","153450","154840","157990","156370","155020","152730","149070","148830","147360","142030","141620","144572.001953125","139824.00390625","143277.998046875","138525.99609375","137290","136300","131620","129450","127170","","","",
"Jamaica","JAM","Agricultural land (sq. km)","AG.LND.AGRI.K2","","5330","5350","5350","5330","5070","5170","5170","5170","5170","5070","5070","5070","5070","5070","5070","5070","5070","5070","4970","4970","4970","4870","4770","4770","4770","4770","4770","4770","4770","4760","4760","4760","5030","5000","4970","4940","4890","4840","4820","4790","4790","4740","4740","4720","4670","4670","4640","4490","4490","4440","4440","4440","4440","4440","4440","4440","","","",
"Jordan","JOR","Agricultural land (sq. km)","AG.LND.AGRI.K2","","10840","10860","10870","10910","10920","10940","10970","10990","11000","11040","11050","11090","11100","11140","11150","11170","11180","11220","11250","11270","11175.9997558594","11240.9997558594","11380","10500.9997558594","11178.0004882813","11258.0004882813","11560","11650","11498.0004882813","10401.9995117188","10104.0002441406","11206.9995117188","10900","10720","11140","10510","10610","10660","10670","10690","10220","10250","10050","10370","10130","10180","9632.99987792969","9725","10250","10022.9998779297","10025.9997558594","10449.0002441406","10565.9997558594","10640","10563.0004882813","10659.599609375","","","",
"Japan","JPN","Agricultural land (sq. km)","AG.LND.AGRI.K2","","71100","71200","70200","70300","70040","68960","68380","67970","66520","66960","65410","64840","64470","64150","62730","62360","62150","61940","61740","60610","60420","60260","60110","59960","58790","58580","58400","58170","57290","56930","56540","56150","55740","55330","54430","53990","53540","53100","52710","52580","47930","47630","47360","47140","46920","46710","46500","46280","46090","45930","45610","45490","45380","45180","44960","44710","","","",
"Kazakhstan","KAZ","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2214630","2217470","2216510","2171865","2154735.9375","2156917.96875","2153297.96875","2150752.96875","2153932.96875","2144855.9375","2134689.0625","2130014.0625","2126705","2122860","2118765","2114355.9375","2108514.0625","2107832.96875","2171617.96875","2169885","2170120.9375","2169940.9375","2169920","2169920","2169920","","","",
"Kenya","KEN","Agricultural land (sq. km)","AG.LND.AGRI.K2","","252000","252050","252100","252150","252200","252250","252300","252350","252400","252450","252500","252550","252600","252650","255720","255780","255800","255800","255800","255800","255800","255800","255800","255050","263540","263730","264350","266620","270530","267700","268770","270720","268400","272320","272180","264510","265940","264580","268760","266710","268390","268180","268740","269920","270020","270540","270700","270850","272850","273200","276300","277300","276300","276300","276300","276300","","","",
"Kyrgyz Republic","KGZ","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100880","101200","103730","104390","106410","106610","106900","107260","107140","107760","107760","108400","107700","107450","107310.99609375","107285.99609375","107272.001953125","106172.998046875","106119.00390625","106085","105912.998046875","105567.001953125","105570.99609375","105570","105410","","","",
"Cambodia","KHM","Agricultural land (sq. km)","AG.LND.AGRI.K2","","35180","35330","35420","35950","36270","36270","36290","35770","34770","34190","24500","24500","24500","25000","25000","25500","25500","26000","26000","26500","26500","26800","26900","26910","29900","32900","37000","41500","44350","44550","45100","45150","45310","45700","45700","45800","45800","46300","46400","47700","48900","50000","51000","52300","53560","53550","53550","53550","53550","54550","54550","54550","54550","54550","54550","54550","","","",
"Kiribati","KIR","Agricultural land (sq. km)","AG.LND.AGRI.K2","","390","390","430","430","430","430","380","380","380","380","380","380","380","380","380","380","380","380","380","380","380","380","380","390","390","390","390","390","390","390","390","390","370","370","370","370","370","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","","","",
"St. Kitts and Nevis","KNA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","200","200","200","200","200","200","200","200","180","150","150","150","150","150","150","150","150","150","150","150","150","140","140","130","130","120","120","120","120","120","120","120","120","100","100","90","90","90","100","95","93.0000019073486","81.0000038146973","81.0000038146973","80.2999973297119","50","50.1000022888184","50.9000015258789","50.9999990463257","55","56.9999980926514","60","60","60","60","60","60","","","",
"Korea, Rep.","KOR","Agricultural land (sq. km)","AG.LND.AGRI.K2","","21130","20810","21000","21910","22780","23150","23360","23430","23370","23240","22990","22700","22710","22680","22720","22700","22670","22630","22520","22470","22450","22430","22360","22290","22200","22170","22190","22140","21970","21790","21610","21360","21180","20960","20480","20080","19830","19690","19540","19730","19450","19190","19020","18930","18810","18580","18400","18170","17950","17730","17560.9997558594","17880","17686.9995117188","17483.0004882813","17360","17008.0004882813","","","",
"Kuwait","KWT","Agricultural land (sq. km)","AG.LND.AGRI.K2","","1350","1350","1350","1350","1350","1350","1350","1350","1350","1350","1350","1350","1350","1350","1350","1350","1350","1350","1350","1350","1360","1360","1360","1370","1370","1380","1380","1410","1410","1410","1410","1410","1420","1420","1420","1430","1430","1430","1440","1480","1510","1510","1510","1500","1500","1500","1510","1510","1515","1520","1525","1520","1536.00006103516","1521.00006103516","1493.99993896484","1500","","","",
"Latin America & Caribbean (excluding high income)","LAC","Agricultural land (sq. km)","AG.LND.AGRI.K2","","5291780","5345700","5397790","5445280","5485380","5526580","5562300","5618610","5710930","5733690","5796870","5845630","5886740","5937548.99999619","5984060","6020510","6065550","6086750","6121372.00000763","6151235","6180347.99999237","6224220","6266932.00000763","6298690","6322247.99999237","6373092.00000763","6408770","6432800","6461560","6522778.99999619","6570377.99999237","6590797.00000763","6626637.00000763","6633364.00390625","6713220","6751663.99999619","6766970","6786515","6803443.99999619","6805191.99999809","6795628.99999619","6809291.00000381","6857713.99999619","6934066.00000381","6981217.9375267","7014749.00003433","7045988.99999619","7069899.00003433","7070690.69704056","7106398.80472183","7125880.19922256","7151501.61081314","7216919.01315689","7231234.70529556","7228129.01269913","7218834.01758194","","","",
"Lao PDR","LAO","Agricultural land (sq. km)","AG.LND.AGRI.K2","","15500","15500","15000","14500","14500","14600","14600","14700","14720","14770","14820","15120","15320","15550","15680","15800","15900","15980","16050","16060","16090","16170","16200","16300","16350","16380","16400","16500","16520","16600","16620","16640","16650","16900","17000","17000","17560","17650","17730","18060","18410","18760","19110","19460","19850","20250","20630","21040","21680","22200","22765","22990","23350","23690","23690","23690","","","",
"Lebanon","LBN","Agricultural land (sq. km)","AG.LND.AGRI.K2","","5620","5700","5700","5800","5960","5960","6060","6160","6200","6250","6300","6350","6450","6400","6350","6300","6250","6190","6130","6010","5980","5980","5980","5980","5990","6000","6040","6040","6040","6050","6060","6060","6060","6070","6090","6180","6220","6260","5825","5950","5980","6160","6270","6382.99987792969","6530","6790","6770.99975585938","6630","6630","6400","6510","6580","6580","6580","6580","6580","","","",
"Liberia","LBR","Agricultural land (sq. km)","AG.LND.AGRI.K2","","25830","25810","25810","25780","25780","25750","25750","25730","25730","25710","25710","25710","25710","25710","25710","25710","25760","25760","25760","25760","25760","25800","25850","25860","25880","25970","26030","26000","26000","24930","25000","25000","25000","25000","25000","25000","25200","25600","25900","26100","26100","26100","26100","26150","26150","26150","26150","26300","26500","26600","27050","27100","27000","27000","27000","27000","","","",
"Libya","LBY","Agricultural land (sq. km)","AG.LND.AGRI.K2","","111700","113830","115850","117930","119950","122030","124050","126150","128200","130250","132350","134380","136450","138480","140550","142580","144650","146730","148750","150800","151850","152920","154050","154150","154270","154350","154400","154400","154450","154550","154600","154650","154650","154750","155150","156660","156660","154500","154500","154500","154500","154500","154500","153850","153850","153850","153850","153850","153850","153510","153510","153550","153550","153500","153500","153500","","","",
"St. Lucia","LCA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","170","170","180","180","180","180","190","190","190","190","200","200","200","198.999996185303","200","200","200","200","202.000007629395","205","207.999992370605","210","212.000007629395","215","217.999992370605","212.000007629395","210","210","210","208.999996185303","197.999992370605","197.000007629395","197.000007629395","195","180","173.999996185303","170","155","153.999996185303","141.999998092651","138.999996185303","131.000003814697","123.999996185303","111.000003814697","108.999996185303","101.000003814697","98.9999961853027","101.000003814697","106.000003814697","106.000003814697","106.000003814697","106.000003814697","106.000003814697","106.000003814697","106.000003814697","106.000003814697","","","",
"Latin America & Caribbean","LCN","Agricultural land (sq. km)","AG.LND.AGRI.K2","","5613377.00000048","5667887.00000048","5720777.00000048","5769267.00000048","5810327.00000048","5852477.00000048","5889527.00000048","5946917.00000048","6040227.00000048","6063677.00000048","6129057.00000048","6180017.00000048","6223167.00000048","6277955.99999666","6327217.00000048","6369977.00000048","6413827.00000048","6433677.00000048","6466829.00000811","6495672.00000048","6523634.99999285","6565927.00000048","6607959.00000811","6639147.00000048","6662364.99999285","6712729.00000811","6745547.00000048","6769547.00000048","6798467.00000048","6858055.99999666","6904584.99999285","6922774.00000811","6956884.00000811","6963181.00390673","7041787.00000048","7079270.99999666","7094367.00000048","7113787.00000048","7129109.99993563","7132005.99996805","7122789.99899149","7140027.00049639","7187003.9995122","7267329.30097818","7313854.93752718","7345029.0989995","7374154.90048647","7399814.99960661","7402050.69798708","7433913.70361567","7454750.19925356","7477016.61084414","7545028.01312685","7559006.7033124","7556129.00876284","7546392.01169252","","","",
"Least developed countries: UN classification","LDC","Agricultural land (sq. km)","AG.LND.AGRI.K2","","5627190","5632570","5648170","5659020","5665380","5670640","5675660","5687840","5691610","5695570","5699980","5708830","5705770","5702380","5710850","5719640","5719420","5733620","5733800","5743910","5754740","5760426.00097656","5773882.00195313","5779037.99804688","5797773.99902344","5813560","5820176.00097656","5838562.00195313","5848717.99804688","5870693.99902344","5887590","5892222.00195313","6287983.99902344","6310406.00097656","6327947.99804688","6355080","6385912.00195313","6404393.99902344","6438786.00097656","6463461.00097656","6500846.20410204","6520377.80078173","6568113.69921923","6589703.09985399","6666186.20043993","6675945.7988286","6702518.99975538","6747676.18298292","6781596.68408155","6808721.99902296","7808910.27710676","7839681.35376692","7849241.11695051","7848842.55493879","7850133.95630598","7851827.65381575","","","",
"Low income","LIC","Agricultural land (sq. km)","AG.LND.AGRI.K2","","4256120","4260470","4275100","4281630","4279480","4274940","4277410","4285910","4292340","4296320","4308750","4319390","4325300","4320610","4323970","4331440","4333470","4347790","4350790","4361360","4372180","4377376.00097656","4387812.00195313","4391127.99804688","4405113.99902344","4416260","4415746.00097656","4423162.00195313","4424177.99804688","4446043.99902344","4463290","4517382.00195313","4912343.99902344","4932756.00097656","4950647.99804688","4971330","5002412.00195313","5020823.99902344","5043356.00097656","5065461.00097656","5101039.20410156","5119650.80078125","5162616.69921875","5181906.09985352","5255189.20043945","5262955.79833984","5285040.99975586","5318743.18359375","5338239.68261719","5363480.0012207","5678898.68164063","5707825.79101563","5716673.49121094","5714296.9921875","5714318.99169922","5714318.99169922","","","",
"Liechtenstein","LIE","Agricultural land (sq. km)","AG.LND.AGRI.K2","","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90","80","80","80","80","70","70","70","70","70","70","70","70","70","70","70","69.0000009536743","69.0000009536743","69.0000009536743","69.0000009536743","69.0000009536743","68.0000019073486","68.0000019073486","68.0000019073486","65","63.0000019073486","60","60","55.9999990463257","53.2000017166138","51.5999984741211","51.5999984741211","","","",
"Sri Lanka","LKA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","17230","17070","20600","21030","21560","22050","22550","23210","23280","23330","23390","23450","23510","23570","23590","23960","24330","24690","23590","23490","23490","22960","23080","23110","23150","23260","23340","23370","23400","23390","23420","23440","23200","23230","23260","23270","23280","23290","23450","23500","23510","23560","23700","23100","25100","24400","23900","25950","25100","26200","27300","26900","27400","27400","27400","27400","","","",
"Lower middle income","LMC","Agricultural land (sq. km)","AG.LND.AGRI.K2","","7678715.1171875","7708470","7731649.1015625","7763780.703125","7808211.2890625","7797429.8828125","7827548.7109375","7836189.4921875","7876970.3125","7860964.6875","7849235.5859375","7816420","7887510","7860930","7875940","7734220","7709740","7714810","7701220","7741430","7711850","7754962.39990234","7744437.39990234","7806232.60009766","7867810","7931240","7985900","7999590","8039700","8046950","8056225","8869507.80029297","8857105","8878445","8919045","8933449.59960938","9066784.19921875","9084751.20117188","9154595","9176225","9164965","9187645","9075975","9104108.96484375","9101777.98034668","9121625.9967041","9148261.9921875","9166271.99951172","9161434.99450684","9175233.00750732","9895844.59644318","9913591.22760773","9914276.50989532","9926280.45825958","9926983.86493683","9916344.59369659","","","",
"Low & middle income","LMY","Agricultural land (sq. km)","AG.LND.AGRI.K2","","23983945.51709","24091882.4995118","24216440.8027345","24320253.9033204","24437428.6899415","24504795.1816407","24612459.510254","24730896.4926758","24929083.7119141","24985023.7875977","25110927.3862305","25201474.300293","25378832.9013672","25460227.7021447","25554425.4013672","25519670.2011719","25599331.4023438","25697470.0986329","25787452.0986405","25890690.4013672","25913525.9001389","26098001.3010255","26248615.801262","26472046.7990723","26706181.4995041","26899756.9995347","27067630.9999695","27182524.0000001","27314799.000496","27465694.999508","27619816.0002366","33549646.8037191","33986401.9990316","34076850.0039068","34148267.9990235","34203586.5400353","34391172.1738282","34445967.1718732","34530987.8697148","34565463.9707032","34557961.1425748","34586465.862309","34530706.5572229","34655470.0645795","34611981.2208524","34657064.7972837","34724401.9302955","34767918.2480827","34779552.0346418","34913976.7640129","35962911.494886","36044977.490522","36146615.1568428","36184038.9861885","36318846.6724983","36291480.317823","","","",
"Lesotho","LSO","Agricultural land (sq. km)","AG.LND.AGRI.K2","","25810","25760","25760","25780","25780","25830","25830","25330","24780","24270","23640","23590","23590","23590","23760","23590","22920","22930","23090","22960","23020","22920","22870","23010","23080","22910","23300","23430","23050","23210","23230","23360","23340","23290","23240","23260","23290","23290","23290","23340","23340","23040","23040","23140","23270","23070","23290","23620","23390","23260","23120","22853.0004882813","22521.0009765625","22773.0004882813","22240","23570","","","",
"Late-demographic dividend","LTE","Agricultural land (sq. km)","AG.LND.AGRI.K2","","8114587.39990234","8212719.49951172","8315218.70117188","8401940.20019531","8501273.40087891","8592651.29882813","8679806.79931641","8782613.00048828","8919679.39941406","8991030.10009766","9114957.80029297","9198120.30029297","9300490.90148926","9421973.70214462","9511894.40139771","9463115.20111084","9564778.40240479","9644849.09866333","9709108.09864044","9779361.40136719","9853754.90032196","9978187.90039063","10097236.3994217","10224456.2011719","10357493.5000229","10451462.9990005","10531727.9989624","10610541.9979858","10694891.0018921","10780451.0010338","10867664.9999619","15590610.0020218","15608923.9999771","15658407.9989624","15656187.0010376","15649594.9403954","15783863.9726257","15788677.9716492","15793767.9686546","15792162.9696941","15736116.9382286","15728835.0618935","15568415.4659843","15588774.965992","15596782.0207787","15604457.9980373","15582937.9301834","15607369.6651459","15607251.9620371","15659042.9729319","15680520.304718","15692200.1200867","15785433.0343318","15845080.1223445","15984392.8316188","15956446.3659358","","","",
"Lithuania","LTU","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33890","33330","31260","34100","34110","34170","34250","34960","34180","28960","28850","25410","26043.0004882813","28370","27906.9995117188","26958.9990234375","26721.0009765625","26890","27723.0004882813","28058.9990234375","28421.9995117188","28913.9990234375","29523.9990234375","30058.9990234375","29538.9990234375","","","",
"Luxembourg","LUX","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1280","1280","1280","1280","1280","1290","1290","1310","1310","1306.99996948242","1310.39993286133","1312.70004272461","1314.19998168945","1308.80004882813","1309.90005493164","1312.70004272461","1305.20004272461","","","",
"Latvia","LVA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25300","25140","25400","18320","18740","17720","17490","16170","15880","15810","15950","15820","16420","17340","18550","18390","18250","18330","18050","18160","18410","18770","18720","18845","19310","","","",
"Macao SAR, China","MAC","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Agricultural land (sq. km)","AG.LND.AGRI.K2","","233700","235800","238500","241100","244200","247380","249380","252380","254290","257050","268120","261700","264250","266300","269170","271500","275000","279180","280040","289300","290900","291770","292730","293840","293980","294970","296660","297440","300640","303430","303550","306160","307110","309640","307490","309660","308950","309760","306930","306520","303700","302830","308760","300410","299890","299460","299600","299810","300025.99609375","299883.0078125","301038.0078125","304030","305915","305915","305915","305915","","","",
"Monaco","MCO","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25600","25570","25570","25560","25560","25560","25560","25570","25440","25390","25340","25280","25220","24990","24830","24850","24810","24720","24650","24620","24600","24610","24580","24588.9990234375","24410","","","",
"Madagascar","MDG","Agricultural land (sq. km)","AG.LND.AGRI.K2","","351450","351700","351950","352200","352450","352700","352950","353200","353500","353700","353900","354200","354400","354750","357590","357640","359290","360000","360200","360400","360750","361000","361350","361600","361950","362200","362400","362700","362950","363250","363500","363700","364900","364800","364800","365960","374900","384900","395000","405000","408430","408430","408430","408430","408930","408930","408930","410950","413950","413950","414050","414150","414150","414150","414150","414150","","","",
"Maldives","MDV","Agricultural land (sq. km)","AG.LND.AGRI.K2","","50","50","50","50","50","50","50","50","50","50","60","60","70","70","70","70","70","70","70","70","70","80","80","80","80","80","80","80","80","80","80","80","80","80","80","80","80","80","80","90","100","120","120","110","90","80","80","80","80","79.0000009536743","79.0000009536743","79.0000009536743","79.0000009536743","79.0000009536743","79.0000009536743","79.0000009536743","","","",
"Middle East & North Africa","MEA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","2890240","2889290","2892120","2892960","2895530","2895600","2902140","2905520","2912640","2920450","2950960","2962840","2968120","2969830","2960500","2963830","2963080","2960210","2972040","2960480","2924015.99975586","2932353.3996582","2941537.39990234","3000203.59985352","3055618.00048828","3107528.00048828","3165480","3223760","3272478.00048828","3325841.99951172","3352474.00024414","3371679.79980469","3455800","3531180","3599660","3674034.59960938","3734589.19921875","3826426.20117188","3884845","3874741.99999809","3883960.99978447","3892211.00024223","3899035.99216461","3907470.99986076","3745254.99984741","3743757.50022888","3748023.99912834","3723998.59863281","3718695.58856964","3722489.29115295","3724312.62367249","3726504.82283592","3728944.1056633","3737315.16881943","3739221.24876022","3737641.29200935","","","",
"Mexico","MEX","Agricultural land (sq. km)","AG.LND.AGRI.K2","","983160","981790","981090","980490","979790","979140","978390","977690","977090","976350","969380","971500","974000","975510","975510","975510","976010","981980","979980","981800","982100","983150","1010200","1010305","1014350","1014410","1025500","1030510","1040500","1051510","1061540","1061770","1061800","1061900","1061950","1063100","1063100","1063250","1063260","1063300","1065500","1065500","1065500","1065700","1065700","1065700","1067000","1066150","1066150","1066150","1066150","1066150","1068580","1069260","1067280","1062360","","","",
"Marshall Islands","MHL","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120","120","120","120","120","120","120","120","120","120","120","120","120","130","130","130","130","130","130","130","130","120","115","115","115","115","","","",
"Middle income","MIC","Agricultural land (sq. km)","AG.LND.AGRI.K2","","19727825.51709","19831412.4995118","19941340.8027345","20038623.9033204","20157948.6899415","20229855.1816407","20335049.510254","20444986.4926758","20636743.7119141","20688703.7875977","20802177.3862305","20882084.300293","21053532.9013672","21139617.7021447","21230455.4013672","21188230.2011719","21265861.4023438","21349680.0986329","21436662.0986405","21529330.4013672","21541345.9001389","21720625.3000489","21860803.7993088","22080918.8010255","22301067.5004807","22483496.9995347","22651884.998993","22759361.9980469","22890621.0024491","23019651.0004845","23156526.0002366","29032264.801766","29074058.0000082","29144094.0029302","29197620.0009766","29232256.5400353","29388760.1718751","29425143.1728497","29487631.8687382","29500002.9697266","29456921.9384733","29466815.0615278","29368089.8580042","29473563.964726","29356792.020413","29394108.9989439","29439360.9305397","29449175.0644889","29441312.3520246","29550496.7627922","30284012.8132454","30337151.6995063","30429941.6656318","30469741.994001","30604527.6807991","30577161.3261238","","","",
"North Macedonia","MKD","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13070","12970","12960","12870","12900","12830","12910","12820","12350","12420","13340","13010","12620","12280","12240","10760","10630","10130","11190","11180","12670","12600","12610","12620","12650","","","",
"Mali","MLI","Agricultural land (sq. km)","AG.LND.AGRI.K2","","316980","317030","317080","317130","317180","317220","317280","317280","317280","317780","317780","317780","317780","318280","318780","320770","320750","320750","320800","320800","320830","320830","320830","320830","321030","321060","321060","321230","321230","321280","321380","322400","331400","352500","354190","366500","376500","376500","376500","386000","392740","396840","407260","397910","403920","404660","405970","405510","410453.984375","410510","416510","416510","412010","412010","412010","412010","","","",
"Malta","MLT","Agricultural land (sq. km)","AG.LND.AGRI.K2","","180","170","160","150","140","140","140","140","140","140","140","140","140","140","130","130","140","140","140","130","130","130","130","130","130","130","130","130","130","130","130","130","130","130","110","110","100","90","90","90","100","100","103.999996185303","100","93.0000019073486","91.9999980926514","93.0000019073486","93.0000019073486","93.0000019073486","103.299999237061","103.299999237061","103.000001907349","102.299995422363","102.299995422363","102.299995422363","103.800001144409","","","",
"Myanmar","MMR","Agricultural land (sq. km)","AG.LND.AGRI.K2","","104300","104700","105070","106200","105830","107400","107670","107680","107670","108010","108050","108050","103220","103330","103470","103620","103560","103670","103770","103850","104210","104410","104380","104220","104290","104350","104220","103730","103950","104280","104160","103980","104460","104210","104500","105040","105190","105130","106090","108120","109390","109250","109820","110820","112630","115970","119840","122770","124410","125260","125580","125490","125870","126320","127490","127600","","","",
