"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"High income","HIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","5713366.06602477","5838410.40548872","6109990.31154678","6452882.15934793","6782010.52119361","7081545.9368788","7391949.91974734","7720671.80460573","8131701.25444813","8656315.63594432","9411515.01332591","9601897.38009031","10084808.6060268","10612161.6532636","10363787.629461","10030912.6482025","10576587.6972282","10800047.2424291","11080383.2993367","11379639.928689","11141826.9871438","10691246.7762234","10290339.730144","10265166.9642045","10541259.7291337","10659928.4115635","10697031.5926307","10991289.1406313","11393299.6824891","11688024.5988","11450105.4308011","11593991.3435651","11726314.7639967","11896944.5152424","12053969.7492667","12137213.8130435","12470561.2340715","12564558.0848256","12565002.7489487","12745738.5029927","13165354.4388168","13128054.101216","13211555.4087003","13409151.6503219","13637165.1229113","13654444.5502412","13676677.7563974","13753428.2540125","13583464.4335388","12871104.7193825","13321124.8172759","13093975.9803613","12965718.5252618","12947592.3074066","12939717.411544","","","","","",
"Hong Kong SAR, China","HKG","CO2 emissions (kt)","EN.ATM.CO2E.KT","2955.602","3373.64","3685.335","4250.053","4224.384","4807.437","5166.803","6057.884","6204.564","7759.372","8401.097","9160.166","9284.844","9295.845","10678.304","11019.335","12508.137","14231.627","15753.432","15885.444","16662.848","18690.699","19702.791","21015.577","22346.698","23014.092","25698.336","28272.57","29482.68","30348.092","27333.818","28639.27","33094.675","34964.845","31283.177","31470.194","29123.314","30703.791","39101.221","42716.883","40439.676","37957.117","39636.603","43358.608","41708.458","43871.988","42056.823","43721.641","43978.331","42148.498","40678.031","43794.981","43424.614","45005.091","46222.535","","","","","",
"Honduras","HND","CO2 emissions (kt)","EN.ATM.CO2E.KT","616.056","737.067","700.397","711.398","722.399","751.735","806.74","876.413","1224.778","1177.107","1389.793","1331.121","1536.473","1510.804","1558.475","1668.485","1778.495","2002.182","2049.853","1932.509","2057.187","1822.499","1763.827","2002.182","1987.514","1906.84","1848.168","2174.531","2504.561","2728.248","2592.569","2698.912","3076.613","2849.259","3336.97","3879.686","3960.36","4158.378","4649.756","4741.431","5031.124","5713.186","6090.887","6769.282","7367.003","7554.02","7007.637","8778.798","8672.455","7873.049","7975.725","8954.814","8984.15","9064.824","9471.861","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","CO2 emissions (kt)","EN.ATM.CO2E.KT","19753.6654726036","20809.0705735441","20844.2507435755","22041.7424213945","23976.1520547945","28009.3497260274","29217.4504109589","31838.0995890411","35599.939260274","39848.7364383561","43201.6804931507","46402.218","47573.1463561644","51041.324630137","52134.1910958904","52041.2602739726","50688.1875068493","52498.4799178082","54639.6060547945","55505.7213150685","60007.2903287671","58906.9893972603","60208.0209041096","60598.3303561644","58728.5622191781","62553.5948493151","55293.8390410959","61393.8181917808","66527.3167945205","70445.2802465753","60289.8000273973","57758.3644383562","59877.1871780822","61962.5548219178","64040.488","70600.751","73963.39","76390.944","74385.095","74531.775","77062.005","80094.614","85657.453","90890.262","98341.606","100772.827","108579.87","116174.227","120966.996","124549.655","139386.337","150776.039","160357.91","174501.529","186998.665","","","","","",
"Croatia","HRV","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16417.159","16750.856","16490.499","16985.544","16956.208","18907.052","20153.832","19992.484","19339.758","20395.854","21473.952","22984.756","22376.034","22592.387","22607.055","23828.166","22592.387","21165.924","20172.167","19809.134","17993.969","17550.262","16842.531","","","","","",
"Haiti","HTI","CO2 emissions (kt)","EN.ATM.CO2E.KT","286.026","297.027","304.361","249.356","300.694","304.361","304.361","260.357","264.024","315.362","385.035","403.37","392.369","421.705","473.043","484.044","674.728","707.731","755.402","755.402","751.735","766.403","825.075","894.748","913.083","942.419","843.41","913.083","1023.093","1037.761","993.757","997.424","909.416","663.727","300.694","902.082","1034.094","1367.791","1232.112","1331.121","1367.791","1569.476","1826.166","1734.491","1987.514","2075.522","2112.192","2390.884","2398.218","2269.873","2126.86","2218.535","2313.877","2405.552","2860.26","","","","","",
"Hungary","HUN","CO2 emissions (kt)","EN.ATM.CO2E.KT","45371.791","48976.452","50560.596","56281.116","62401.339","61293.905","61733.945","58829.681","61154.559","62419.674","70003.03","69280.631","69430.978","73068.642","74102.736","75389.853","80013.94","83204.23","88187.683","86229.505","86860.229","86618.207","86871.23","89137.436","90853.592","86104.827","83537.927","84436.342","78264.781","76090.25","69647.331","66585.386","60395.49","61917.295","58884.686","60369.821","62063.975","60886.868","59163.378","58800.345","55826.408","56977.846","56064.763","59053.368","57458.223","58019.274","57388.55","56035.427","54843.652","48510.743","50223.232","47843.349","44583.386","42141.164","42086.159","","","","","",
"IBRD only","IBD","CO2 emissions (kt)","EN.ATM.CO2E.KT","2555222.28010162","2274746.85066805","2200051.06505762","2270760.77755978","2382070.07322372","2555483.96958126","2738793.25401076","2706611.00594979","2949009.09926511","3262665.10511203","3699735.50151925","4001888.36854713","4222674.3205263","4483611.17149456","4617276.44503319","4996029.71868391","5309829.22909779","5664560.55202616","6097364.59632685","6315120.51264029","6369193.38768476","6312318.78063748","6677102.07696451","6911071.56664335","7235519.86910737","7670506.72236489","7996181.81872364","8432721.50569475","8831727.93080567","9091857.97137469","9007209.19263877","9347244.32452349","9654333.07875238","9714984.97469355","9633017.68068251","10013260.6780246","10291748.5070638","10282469.2602094","10133504.4052127","10305632.4099337","10509440.8897346","10718958.2596074","11153154.1329481","12203269.6783012","13172205.6166035","14064923.6395488","15012283.629","15750663.415","16748259.764","17160958.612","18257083.584","19727568.919","20439084.263","20544807.54","20783364.225","","","","","",
"IDA & IBRD total","IBT","CO2 emissions (kt)","EN.ATM.CO2E.KT","2646764.14434501","2365642.32472125","2296576.15562443","2373491.2758607","2495119.87715418","2682994.29680695","2873778.04177517","2846524.0172683","3106707.98987651","3429130.34523896","3887900.85101777","4213158.88487356","4441075.28852522","4726698.51424293","4887969.74994138","5248134.42716757","5580413.1733995","5936382.23020218","6374719.39719255","6644716.98114829","6710905.93764479","6663220.88494222","7031760.19765755","7271048.93978","7621925.68683383","8072921.67164553","8407514.09774161","8850849.47745287","9288146.0420163","9511355.26259481","9423883.77241969","9774794.07821153","10105390.0678133","10165272.0271519","10069790.9502537","10448079.9567606","10754259.7163163","10746189.4624434","10614995.3490496","10802423.4039668","11049625.1146803","11279397.139713","11727213.3539357","12812844.5566616","13810068.8417412","14707003.836192","15676787.4549924","16454110.7504942","17464977.1249812","17847871.2121729","18984137.5288726","20490771.8849188","21209667.204536","21340064.971074","21583850.6637834","","","","","",
"IDA total","IDA","CO2 emissions (kt)","EN.ATM.CO2E.KT","85283.546235023","87030.7801482658","94349.5181990551","101042.051070398","112227.103539482","126934.579200042","134285.393078898","139542.657738478","157554.198507672","165910.851676237","187507.156890728","210985.754580305","217850.788140275","242838.750152701","271047.838913249","251264.989681418","269770.790432578","270449.222437935","275420.589737692","328862.788210081","341251.298694453","350812.058971623","354067.392375478","359152.781861009","385828.272222894","401586.138296895","410223.318869294","416488.837977589","455256.381140833","416790.996769891","414025.958764865","424682.85169163","448326.415732872","447499.630018528","433902.356851551","431661.167905049","459406.566720368","460633.088034374","478670.384812772","493987.03431283","537628.892703919","557918.528622584","571354.512107832","606452.709542754","634316.501895548","637950.424941424","659910.021261601","698705.308093914","711286.559048248","680758.632928693","720460.542688607","755800.258526374","762663.096834896","787517.830161537","792614.144680386","","","","","",
"IDA blend","IDB","CO2 emissions (kt)","EN.ATM.CO2E.KT","46104.2809447096","48872.2107259852","53761.7130593925","61046.5392419806","67578.5493576833","77835.3510510331","82689.6131301543","84361.1909810914","82168.080840662","92866.1790866591","114142.021973386","134749.233719738","144678.406154304","165298.990523464","194310.895704327","168956.402861314","187116.424633894","180396.681673127","182282.221488984","227287.783547613","237457.663192714","240787.446271781","244377.995495594","242693.045021849","261421.403263748","275295.499426526","284489.177606679","274025.100259813","306975.242857485","269197.583426307","265479.994285823","271370.634632525","294318.055370189","295712.110501762","282813.43196858","275083.763120624","294314.386804053","291643.670657251","301574.479186638","309975.495637431","348821.942448541","360722.770992807","377946.689","388456.311","404484.768","404440.764","411756.429","426633.448","428173.588","394499.527","412346.816","437187.074","446376.576","453765.581","439412.943","","","","","",
"Indonesia","IDN","CO2 emissions (kt)","EN.ATM.CO2E.KT","21404.279","26024.699","22995.757","22783.071","22394.369","24689.911","23395.46","24561.566","27586.841","33391.702","35822.923","38987.544","43340.273","49134.133","51260.993","53963.572","61810.952","82434.16","93933.872","95096.311","94784.616","100160.438","105407.915","104956.874","112184.531","121245.688","121740.733","123372.548","132162.347","130966.905","149565.929","179730.671","202576.081","218600.871","221413.46","224941.114","253290.691","278658.997","214200.471","241988.997","263418.945","294907.474","306737.216","316792.13","337635.358","341991.754","345119.705","375544.804","416560.199","446409.579","428760.308","603665.207","637078.911","490226.562","464176.194","","","","","",
"IDA only","IDX","CO2 emissions (kt)","EN.ATM.CO2E.KT","35696.2202515399","35173.0453980804","37594.6245831081","37881.367663412","42229.4354629283","46789.8797814149","49258.377164816","52275.4295223061","68118.4409773545","67323.501142022","69699.0231060859","74036.0371489015","72590.4565641885","78279.7894395886","80947.0748292104","82357.3636559069","84678.6465073019","89601.5180638451","92185.5876531338","103761.343457354","106616.959342467","111780.718742079","111929.631226886","116940.098362727","125165.323258802","128182.990965615","128796.160020701","140463.891183184","148662.83740547","143858.219880979","144169.184187486","148489.848224304","151686.015114403","149411.839309386","148901.849718559","154549.695526506","162897.542089715","166870.561281742","174929.256164624","181805.057809804","186134.822581454","194452.627411642","190396.993453808","215106.318863576","226852.636474785","230570.300936133","245271.974033282","269245.276984036","280383.249501569","284014.543980482","305862.39432","316140.422229808","313665.734472204","331186.536843576","350958.197735555","","","","","",
"Isle of Man","IMN","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","CO2 emissions (kt)","EN.ATM.CO2E.KT","120581.961","130402.187","143467.708","154083.673","150647.694","165972.087","171765.947","172238.99","187336.029","190724.337","195143.072","205869.047","217849.136","224343.393","231992.755","252201.592","263785.645","279051.366","283096.067","296891.321","314016.211","338838.134","349637.449","378669.088","388118.947","426673.785","457571.927","488481.07","527563.956","579008.299","619154.615","658189.83","699087.881","723697.118","764730.848","811562.105","882324.204","917685.085","936221.77","995766.516","1031853.463","1041152.975","1054258.833","1099597.621","1154320.262","1222563.132","1303717.509","1407607.286","1568379.567","1738645.711","1719690.988","1841776.419","2018503.817","2034752.294","2238377.137","","","","","",
"Not classified","INX","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","CO2 emissions (kt)","EN.ATM.CO2E.KT","11180.683","12365.124","13120.526","13461.557","14231.627","13732.915","15111.707","16413.492","17821.62","18514.683","19413.098","22497.045","22053.338","22860.078","23303.785","22053.338","22295.36","23567.809","23571.476","27388.823","26255.72","26039.367","25547.989","25709.337","25529.654","26725.096","28525.593","30197.745","29842.046","30018.062","31217.171","31400.521","31033.821","31261.175","32672.97","32969.997","34906.173","36416.977","38554.838","40153.65","41228.081","44029.669","43413.613","42687.547","43761.978","43538.291","43160.59","44638.391","42999.242","40314.998","40054.641","35632.239","35591.902","34854.835","34066.43","","","","","",
"Iran, Islamic Rep.","IRN","CO2 emissions (kt)","EN.ATM.CO2E.KT","37392.399","36541.655","37462.072","41341.758","47560.99","53765.554","64161.499","67942.176","82404.824","83116.222","91873.018","101722.58","106115.646","129595.447","143911.415","139349.667","156643.239","163969.905","162470.102","164028.577","120900.99","112899.596","138007.545","149785.949","150658.695","160768.614","148399.823","159573.172","176115.009","191204.714","210463.798","227401.671","228468.768","237214.563","265230.443","272942.144","276059.094","269293.479","308508.377","382339.755","372237.17","398437.885","401760.187","418437.703","447036.636","468807.615","509338.966","519324.207","541582.897","554278.051","573031.089","589055.879","611758.276","619778.005","649480.705","","","","","",
"Iraq","IRQ","CO2 emissions (kt)","EN.ATM.CO2E.KT","8265.418","8720.126","9031.821","9394.854","9075.825","19314.089","27704.185","18393.672","19717.459","22625.39","23908.84","28862.957","29552.353","30645.119","30942.146","33157.014","48800.436","43710.64","42317.18","52991.817","45558.808","32122.92","30623.117","38749.189","40204.988","44675.061","47751.674","52881.807","67927.508","73251.992","47693.002","45643.149","59112.04","63362.093","71334.151","74348.425","69500.651","68308.876","72371.912","72283.904","72445.252","85342.091","87259.932","91117.616","114084.037","113522.986","98770.645","62155.65","93149.134","104546.17","112195.532","134384.549","152723.216","165506.378","168443.645","","","","","",
"Iceland","ISL","CO2 emissions (kt)","EN.ATM.CO2E.KT","1213.777","1092.766","1199.109","1305.452","1309.119","1397.127","1496.136","1444.798","1595.145","1265.115","1389.793","1474.134","1485.135","1752.826","1741.825","1617.147","1705.155","1906.84","1925.175","1987.514","1866.503","1752.826","1598.812","1547.474","1815.165","1628.148","1785.829","1851.835","1848.168","1903.173","1998.515","1767.494","1818.832","1976.513","2009.516","1947.177","2211.201","2104.858","2101.191","2068.188","2163.53","2101.191","2170.864","2167.197","2244.204","2229.536","2299.209","2310.21","2119.526","2053.52","1961.845","1881.171","1800.497","1899.506","1983.847","","","","","",
"Israel","ISR","CO2 emissions (kt)","EN.ATM.CO2E.KT","6468.588","7069.976","7942.722","8210.413","9149.165","12944.51","13597.236","13542.231","13809.922","14818.347","16578.507","16248.477","16934.206","19310.422","19446.101","19647.786","19611.116","19893.475","21176.925","21019.244","21147.589","21213.595","24081.189","23938.176","23743.825","24869.594","26626.087","27385.156","30051.065","31756.22","36295.966","36754.341","42790.223","45074.764","48400.733","51099.645","53098.16","55881.413","57095.19","55694.396","60259.811","63596.781","59812.437","62889.05","59020.365","56952.177","62471.012","63072.4","68264.872","64469.527","68880.928","69130.284","75529.199","67069.43","64601.539","","","","","",
"Italy","ITA","CO2 emissions (kt)","EN.ATM.CO2E.KT","109357.274","124549.655","146456.313","164780.312","175957.328","189767.25","214248.142","234427.643","249495.346","270008.544","296740.974","311588.657","328970.237","354320.208","359406.337","342310.783","367312.389","356175.71","373234.594","387466.221","388969.691","378020.029","369681.271","361364.515","367649.753","372134.494","366454.311","383670.876","389780.098","408907.17","417550.289","423894.199","420535.227","411917.777","407378.031","430483.798","425830.375","430487.465","440153.677","441998.178","450564.29","450347.937","452610.476","468349.24","473970.751","473384.031","469346.664","462676.391","447186.983","401591.505","405361.181","397994.178","369468.585","345317.723","320411.459","","","","","",
"Jamaica","JAM","CO2 emissions (kt)","EN.ATM.CO2E.KT","1470.467","2130.527","2119.526","2398.218","4066.703","2992.272","3520.32","3868.685","3883.353","4272.055","4994.454","5753.523","6288.905","8298.421","7601.691","8188.411","7282.662","7447.677","9119.829","8536.776","8452.435","7414.674","6219.232","6450.253","5144.801","5045.792","4550.747","5383.156","4528.745","6728.945","7532.018","7755.705","7715.368","8005.061","8195.745","9178.501","9702.882","10131.921","9717.55","9977.907","10307.937","10615.965","10241.931","10667.303","10670.97","10498.621","11496.045","9651.544","10208.928","7741.037","7297.33","7858.381","7462.345","8093.069","7422.008","","","","","",
"Jordan","JOR","CO2 emissions (kt)","EN.ATM.CO2E.KT","744.401","979.089","1048.762","1221.111","1243.113","1422.796","1584.144","1415.462","1507.137","1760.16","1558.475","1657.484","1917.841","2203.867","2229.536","2493.56","2951.935","3164.621","3641.331","3795.345","4726.763","5863.533","6292.572","7363.336","8353.426","8540.443","9281.177","9662.545","9314.18","9233.506","10403.279","9798.224","12266.115","12101.1","13633.906","13556.899","14187.623","14418.644","14543.322","14568.991","15507.743","16002.788","16886.535","17469.588","19240.749","21059.581","21121.92","22035.003","21349.274","21891.99","21180.592","21668.303","24444.222","24389.217","26450.071","","","","","",
"Japan","JPN","CO2 emissions (kt)","EN.ATM.CO2E.KT","232781.16","283118.069","293220.654","325222.563","359318.329","386919.838","419743.155","489881.864","562565.471","653958.112","768823.22","797543.164","853373.239","915748.909","915873.587","870072.757","908902.62","935213.345","903886.164","955620.2","947571.135","929606.502","900200.829","883838.675","940130.792","915396.877","915334.538","905734.332","989081.575","1025549.89","1096179.977","1099381.268","1123847.492","1109887.223","1173315.322","1183447.243","1204690.174","1200788.486","1157829.581","1196516.431","1220527.947","1203377.388","1220047.57","1242093.574","1266009.748","1239255.316","1231495.944","1252229.162","1210135.669","1103869.676","1171624.835","1191074.603","1230168.49","1246515.976","1214048.358","","","","","",
"Kazakhstan","KAZ","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","262043.82","217621.782","199983.512","169166.044","141535.199","129459.768","127321.907","116493.256","118099.402","131850.652","133735.49","142209.927","173053.064","177328.786","192631.177","222348.545","232806.829","213338.726","248549.26","259058.882","242971.753","262846.893","248314.572","","","","","",
"Kenya","KEN","CO2 emissions (kt)","EN.ATM.CO2E.KT","2427.554","2401.885","2625.572","2856.593","2827.257","2467.891","2684.244","2702.579","2819.923","3131.618","3083.947","3685.335","3872.352","3920.023","4950.45","4976.119","4609.419","5056.793","5324.484","5038.458","6197.23","6527.26","4693.76","4660.757","4319.726","3769.676","4162.045","5174.137","4789.102","5192.472","5823.196","4840.44","5540.837","6347.577","6556.596","7554.02","9328.848","8265.418","10036.579","10172.258","10417.947","9369.185","7968.391","6754.614","7623.693","8562.445","9574.537","9831.227","10241.931","12350.456","12174.44","13457.89","12515.471","13333.212","14286.632","","","","","",
"Kyrgyz Republic","KGZ","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11217.353","8621.117","6226.566","4528.745","5694.851","5610.51","5955.208","4671.758","4635.088","3894.354","4957.784","5438.161","5874.534","5592.175","5507.834","6629.936","7660.363","6791.284","6384.247","7656.696","10131.921","9842.228","9607.54","","","","","",
"Cambodia","KHM","CO2 emissions (kt)","EN.ATM.CO2E.KT","234.688","286.026","308.028","388.702","341.031","403.37","469.376","418.038","491.378","1345.789","1173.44","249.356","117.344","128.345","73.34","73.34","73.34","73.34","51.338","29.336","286.026","300.694","337.364","366.7","410.704","418.038","432.706","436.373","451.041","451.041","1261.448","1305.452","1349.456","1386.126","1477.801","1551.141","1617.147","1540.14","1950.844","1895.839","1976.513","2251.538","2207.534","2379.883","2445.889","2775.919","2999.606","3465.315","3898.021","4653.423","5012.789","5207.14","5456.496","5603.176","6684.941","","","","","",
"Kiribati","KIR","CO2 emissions (kt)","EN.ATM.CO2E.KT","","7.334","11.001","18.335","18.335","11.001","11.001","22.002","33.003","11.001","22.002","29.336","25.669","36.67","33.003","33.003","33.003","22.002","22.002","25.669","29.336","29.336","25.669","22.002","22.002","22.002","18.335","22.002","22.002","22.002","22.002","22.002","25.669","29.336","29.336","29.336","33.003","25.669","29.336","29.336","29.336","25.669","40.337","40.337","44.004","62.339","69.673","51.338","55.005","40.337","62.339","62.339","62.339","62.339","62.339","","","","","",
"St. Kitts and Nevis","KNA","CO2 emissions (kt)","EN.ATM.CO2E.KT","11.001","22.002","14.668","18.335","18.335","22.002","22.002","22.002","33.003","25.669","25.669","29.336","29.336","29.336","36.67","33.003","36.67","36.67","33.003","36.67","51.338","55.005","66.006","51.338","51.338","51.338","58.672","55.005","66.006","66.006","106.343","106.343","110.01","113.677","121.011","128.345","132.012","143.013","150.347","161.348","172.349","176.016","198.018","198.018","212.686","198.018","201.685","216.353","216.353","223.687","220.02","231.021","220.02","223.687","231.021","","","","","",
"Korea, Rep.","KOR","CO2 emissions (kt)","EN.ATM.CO2E.KT","12552.141","14462.648","17278.904","21103.585","22218.353","25005.273","30014.395","35151.862","37242.052","42522.532","53783.889","58616.995","60336.818","73094.311","75686.88","81829.105","93306.815","105712.276","113405.642","133211.109","134868.593","139742.036","141905.566","150904.384","163911.233","178333.544","182451.585","192660.513","221959.843","235846.772","246943.114","261482.769","284280.508","321951.599","344037.94","374771.067","403780.704","430032.757","364833.497","399864.348","447561.017","450193.923","465631.993","466215.046","482276.506","462922.08","470655.783","495675.724","507589.807","508862.256","566716.515","589400.577","583966.083","592499.192","587156.373","","","","","",
"Kuwait","KWT","CO2 emissions (kt)","EN.ATM.CO2E.KT","7803.376","9981.574","14290.299","17025.881","25335.303","35419.553","35151.862","25441.646","22442.04","26831.439","25041.943","27139.467","27634.512","24242.537","19328.757","16827.863","18474.346","17220.232","21000.909","17667.606","24675.243","25214.292","21169.591","21609.631","28367.912","29159.984","35320.544","31470.194","32914.992","35885.262","51000.636","10190.593","21085.25","33274.358","38906.87","54821.65","50153.559","54920.659","51745.037","54022.244","53560.202","57641.573","58228.293","59922.447","63534.442","71546.837","73769.039","75235.839","82731.187","87303.936","89625.147","91029.608","102334.969","98345.273","95408.006","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","CO2 emissions (kt)","EN.ATM.CO2E.KT","264863.743","268211.714","280866.531","286198.349","308556.048","317375.183","335724.851","361313.177","385559.381","417715.304","457245.564","478477.494","503196.741","552008.178","588912.866","602066.395","627929.746","657053.06","716979.174","767037.391","808008.782","805141.188","831440.912","798892.62","803032.663","825672.721","861726.665","905576.651","924524.04","976060.057999999","935198.677","954597.106999999","970042.510999999","1007412.908","1044086.575","1052601.349","1094155.793","1152483.095","1226926.862","1242819.64","1237069.784","1270443.151","1284260.407","1313952.106","1316834.368","1384600.528","1420867.158","1439367.173","1517675.958","1485773.058","1564290.862","1591232.311","1668576.675","1693156.576","1734047.293","","","","","",
"Lao PDR","LAO","CO2 emissions (kt)","EN.ATM.CO2E.KT","80.674","113.677","132.012","146.68","172.349","179.683","234.688","319.029","168.682","319.029","572.052","421.705","487.711","517.047","293.36","253.023","223.687","231.021","231.021","223.687","187.017","150.347","157.681","179.683","183.35","201.685","209.019","209.019","209.019","234.688","212.686","234.688","256.69","256.69","275.025","348.365","476.71","608.722","685.729","927.751","938.752","872.746","1151.438","1100.1","1393.46","1404.461","1551.141","909.416","946.086","1257.781","1639.149","1624.481","1697.821","1576.81","1954.511","","","","","",
"Lebanon","LBN","CO2 emissions (kt)","EN.ATM.CO2E.KT","2581.568","2684.244","2856.593","3028.942","3267.297","3318.635","3630.33","3571.658","3700.003","4352.729","3949.359","5339.152","5727.854","7172.652","7231.324","6431.918","6127.557","5573.84","5713.186","6156.893","6178.895","6351.244","6112.889","7319.332","7051.641","8056.399","7759.372","7968.391","7660.363","8052.732","8214.08","8478.104","10359.275","11683.062","12702.488","13578.901","13758.584","15647.089","16648.18","16490.499","15247.386","16171.47","16002.788","18180.986","16798.527","16208.14","14458.981","13461.557","17227.566","20872.564","20047.489","20443.525","22632.724","22581.386","24070.188","","","","","",
"Liberia","LBR","CO2 emissions (kt)","EN.ATM.CO2E.KT","165.015","161.348","253.023","355.699","484.044","557.384","612.389","612.389","883.747","1272.449","1452.132","1525.472","1507.137","1481.468","1723.49","1485.135","1477.801","1474.134","1507.137","1947.177","2042.519","1939.843","601.388","711.398","700.397","722.399","729.733","766.403","817.741","667.394","473.043","278.692","282.359","315.362","311.695","326.363","337.364","348.365","374.034","392.369","421.705","491.378","487.711","520.714","616.056","726.066","748.068","667.394","564.718","517.047","792.072","891.081","1026.76","957.087","935.085","","","","","",
"Libya","LBY","CO2 emissions (kt)","EN.ATM.CO2E.KT","693.063","1195.442","1048.762","1463.133","663.727","1015.759","2629.239","18507.349","30139.073","35551.565","32331.939","21646.301","15232.718","14587.326","9347.183","11580.386","17916.962","20106.161","21239.264","26032.033","26904.779","28811.619","30762.463","30414.098","28624.602","31418.856","34059.096","32566.627","36398.642","37322.726","36780.01","42863.563","37260.387","38947.207","44132.345","46020.85","44158.014","44975.755","45474.467","44620.056","47113.616","48100.039","47832.348","49167.136","50358.911","52108.07","53270.509","49959.208","56013.425","57978.937","61961.299","39702.609","52683.789","56266.448","56996.181","","","","","",
"St. Lucia","LCA","CO2 emissions (kt)","EN.ATM.CO2E.KT","14.668","18.335","18.335","22.002","22.002","25.669","29.336","33.003","36.67","62.339","66.006","69.673","77.007","80.674","73.34","77.007","84.341","69.673","99.009","150.347","113.677","95.342","113.677","102.676","113.677","128.345","132.012","146.68","165.015","165.015","161.348","168.682","201.685","223.687","260.357","311.695","326.363","308.028","308.028","319.029","330.03","363.033","326.363","359.366","355.699","366.7","366.7","385.035","396.036","385.035","403.37","407.037","407.037","407.037","407.037","","","","","",
"Latin America & Caribbean","LCN","CO2 emissions (kt)","EN.ATM.CO2E.KT","291252.554415555","297789.608310179","315874.464699749","316108.991773667","342186.168802161","354400.189905728","372972.500568848","400427.058825113","427248.766246997","462308.702471744","510025.655384126","537867.369444954","564421.045925218","616084.009922567","651795.410241531","663905.197090024","695391.387426498","727231.229699832","783435.829096862","838732.101413956","881401.138259152","872563.562489609","895502.543909963","859240.191099891","865058.696124236","890060.02673428","923999.444716975","970270.319475681","993454.141778767","1051772.86254728","1012610.84966029","1031335.26456295","1051596.78607558","1089708.09766438","1129594.71156058","1140823.40560974","1196088.52922126","1262083.62464046","1340747.7537167","1365147.92547218","1357198.14407046","1389064.26221726","1405749.12646068","1440172.12654708","1449766.94698418","1526838.14233386","1572705.70132022","1600704.86119156","1681713.72916438","1645895.05116335","1732851.36795638","1768915.68527039","1847427.22022797","1874741.57657565","1912531.50401786","","","","","",
"Least developed countries: UN classification","LDC","CO2 emissions (kt)","EN.ATM.CO2E.KT","24705.5204132927","24028.0559553231","26897.5865631263","25975.7717278099","28828.5460602627","32791.118374639","33794.2485508624","35542.4422189696","47767.3107980905","46539.4128645391","48133.5989952178","49411.334826738","49715.1612622461","54254.3381314854","53969.1945930103","52462.5577883647","50628.3912435786","52504.9439900299","55356.3793747812","59282.8829654051","61964.7735434955","61741.282661988","62242.2104998497","64207.3889406919","66476.9773753115","69536.4904773286","70122.1907185207","73613.2724193109","77347.111456911","77042.7014631335","76692.0519766303","75940.5023462886","78089.4055606827","76933.7563803583","77983.6598840517","94289.8433991896","97482.3753216633","99838.5012200036","97396.4943459711","105308.745976055","111006.762015464","119938.383487461","127484.707481987","132862.14117382","153924.377991765","159268.249337395","172700.646118244","182101.832205007","192744.825101327","208493.023770268","228634.160642386","242208.265107209","247898.947363615","268635.388882937","293488.705753082","","","","","",
"Low income","LIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","30563.9915803559","29487.497401766","31640.4857589457","30889.6469973119","35310.4733508572","36916.7483002421","40032.7838243709","40301.6452965855","65167.884534489","58542.862103764","53524.1146224238","60845.4193273458","56081.7455504145","61872.6080288839","63582.2912368129","65988.2567189389","70317.615809985","73364.7124950843","76115.3721723573","94260.0746048946","91881.6846583804","102436.220913781","98541.1765086201","108923.365666447","119994.943214569","117651.022687569","119553.73464478","132286.73821351","135981.859985486","132665.901828172","134217.025706333","141896.812374208","142034.690052267","141896.413957871","136616.78126277","136318.328436417","141796.181353425","142424.175842208","155811.028657553","167120.107229162","171342.566809595","175512.056466976","162288.49353363","184429.921369379","186616.822478242","192594.856651257","201770.004037055","205833.553848333","220267.857880011","220952.683313755","221304.554945458","203056.416454033","193775.329222131","188064.784020346","196277.449685544","","","","","",
